ONS_Code,PCV_12m,PCV_24m,Population_12m,Population_24m,Year,Quarter,Timepoint,Vaccine_Schedule
E09000032,92.0622568093385,83.2656376929326,1285,1231,2019/2020,Q2,1,0
E09000033,81.431334622824,71.7307692307692,517,520,2019/2020,Q2,1,0
E06000035,92.8716904276986,93.0964467005076,982,985,2019/2020,Q2,1,0
E06000036,95.9459459459459,95.8100558659218,370,358,2019/2020,Q2,1,0
E06000037,94.8186528497409,93.8679245283019,386,424,2019/2020,Q2,1,0
E06000038,94.856278366112,90.8609271523179,661,755,2019/2020,Q2,1,0
E06000039,93.0926216640502,89.5081967213115,637,610,2019/2020,Q2,1,0
E06000040,95.1162790697675,94.0928270042194,430,474,2019/2020,Q2,1,0
E06000041,95.1351351351351,95.2830188679245,370,424,2019/2020,Q2,1,0
E06000042,94.2740286298569,92.7936821322804,978,1013,2019/2020,Q2,1,0
E06000043,90.8507223113965,89.2961876832845,623,682,2019/2020,Q2,1,0
E06000044,95.2845528455285,93.4504792332268,615,626,2019/2020,Q2,1,0
E06000045,95.2612393681652,90.6586826347305,823,835,2019/2020,Q2,1,0
E06000046,91.4191419141914,85.2941176470588,303,306,2019/2020,Q2,1,0
E10000002,95.2380952380952,93.8964241676942,1554,1622,2019/2020,Q2,1,0
E10000011,93.8983050847458,92.967542503864,1180,1294,2019/2020,Q2,1,0
E10000014,96.1181434599156,93.4741402653669,3555,3693,2019/2020,Q2,1,0
E10000016,93.4952105145912,91.5874022405411,4489,4731,2019/2020,Q2,1,0
E10000025,94.6902654867257,93.4589220303506,1921,1911,2019/2020,Q2,1,0
E10000030,91.2978468899522,88.08911739503,3344,3501,2019/2020,Q2,1,0
E10000032,94.3785682916118,94.3287549844927,2277,2257,2019/2020,Q2,1,0
E06000022,94.5205479452055,94.5031712473573,438,473,2019/2020,Q2,1,0
E06000023,92.2266139657444,89.2590074779062,1518,1471,2019/2020,Q2,1,0
E06000024,95.5390334572491,93.6416184971098,538,519,2019/2020,Q2,1,0
E06000025,95.5671447196871,94.0594059405941,767,808,2019/2020,Q2,1,0
E06000026,97.5376196990424,95.1959544879899,731,791,2019/2020,Q2,1,0
E06000027,95.2802359882006,93.6416184971098,339,346,2019/2020,Q2,1,0
E06000030,92.09726443769,91.7098445595855,658,772,2019/2020,Q2,1,0
E06000052,93.6187399030695,92.176386913229,1238,1406,2019/2020,Q2,1,0
E06000054,97.5474683544304,94.7449768160742,1264,1294,2019/2020,Q2,1,0
E10000008,96.5269461077844,94.0290478752017,1670,1859,2019/2020,Q2,1,0
E10000013,92.7294398092968,91.4396887159533,1678,1799,2019/2020,Q2,1,0
E10000027,94.2689199118295,93.2545201668985,1361,1438,2019/2020,Q2,1,0
E06000058,94.4388270980789,93.0968360498562,989,1043,2019/2020,Q2,1,0
E06000059,96.4019851116625,95.9349593495935,806,861,2019/2020,Q2,1,0
